Window,2,Frequency Sweep
Trace,1,
7509.249575,-6.842586994,
22507.74873,-62.61593628,
37506.24788,-69.09851074,
52504.74703,-70.4899292,
67503.24618,-70.16362762,
82501.74533,-73.78085327,
97500.24448,-75.72181702,
112498.7436,-73.50217438,
127497.2428,-75.27945709,
142495.7419,-74.61824799,
157494.2411,-76.05326843,
172492.7402,-75.76909637,
187491.2394,-75.52596283,
202489.7385,-76.67803955,
217488.2377,-76.11769867,
232486.7368,-77.86608124,
247485.236,-79.17276764,
262483.7351,-77.52449036,
277482.2343,-77.36307526,
292480.7334,-78.26662445,
307479.2326,-79.27207184,
322477.7317,-79.42899323,
337476.2309,-77.00830841,
352474.73,-78.81015015,
367473.2292,-77.12052155,
382471.7283,-76.63315582,
397470.2275,-78.11473846,
412468.7266,-79.44231415,
427467.2258,-78.3197937,
442465.7249,-79.19583893,
457464.2241,-77.61151886,
472462.7232,-79.35031128,
487461.2224,-77.54650879,
502459.7215,-77.97303009,
517458.2207,-77.5840683,
532456.7198,-80.92769623,
547455.219,-76.34992218,
562453.7181,-79.91873932,
577452.2173,-78.69658661,
592450.7164,-80.28123474,
607449.2156,-79.05618286,
622447.7147,-78.62107849,
637446.2139,-79.47806549,
652444.713,-78.48040009,
667443.2122,-81.81069946,
682441.7113,-79.70912933,
697440.2105,-77.27386475,
712438.7096,-79.32240295,
727437.2088,-77.31906128,
742435.7079,-80.49058533,
757434.2071,-79.33478546,
772432.7062,-78.27020264,
787431.2054,-80.00450134,
802429.7045,-78.59656525,
817428.2037,-79.17195892,
832426.7028,-78.50611877,
847425.202,-79.10736847,
862423.7011,-78.63483429,
877422.2003,-80.99920654,
892420.6994,-78.17366791,
907419.1986,-78.12913513,
922417.6977,-76.98918152,
937416.1969,-78.27776337,
952414.696,-80.70832825,
967413.1952,-80.19316864,
982411.6943,-81.43292236,
997410.1935,-79.48298645,
1012408.693,-78.72803497,
1027407.192,-76.64679718,
1042405.691,-79.15399933,
1057404.19,-79.50349426,
1072402.689,-76.96748352,
1087401.188,-79.08279419,
1102399.688,-78.12722778,
1117398.187,-77.86128235,
1132396.686,-78.12614441,
1147395.185,-77.98151398,
1162393.684,-78.97164917,
1177392.183,-78.60973358,
1192390.682,-78.34593964,
1207389.182,-78.70868683,
1222387.681,-78.96133423,
1237386.18,-79.53231812,
1252384.679,-78.049263,
1267383.178,-79.47413635,
1282381.677,-78.49358368,
1297380.176,-78.50140381,
1312378.676,-76.72399139,
1327377.175,-77.2477951,
1342375.674,-77.85693359,
1357374.173,-75.75002289,
1372372.672,-76.84066772,
1387371.171,-75.72872925,
1402369.671,-76.48492432,
1417368.17,-76.61477661,
1432366.669,-75.94913483,
1447365.168,-76.61542511,
1462363.667,-79.13825989,
1477362.166,-79.79507446,
1492360.665,-78.69088745,
1507359.165,-77.67396545,
1522357.664,-78.14632416,
1537356.163,-79.57409668,
1552354.662,-81.93714905,
1567353.161,-77.57230377,
1582351.66,-77.41394043,
1597350.159,-75.59018707,
1612348.659,-75.38850403,
1627347.158,-75.00801849,
1642345.657,-73.24794006,
1657344.156,-76.01106262,
1672342.655,-76.23854828,
1687341.154,-75.51247406,
1702339.654,-76.74468994,
1717338.153,-78.4542923,
1732336.652,-79.14276886,
1747335.151,-78.06236267,
1762333.65,-77.89576721,
1777332.149,-77.09194183,
1792330.648,-78.31512451,
1807329.148,-78.8097229,
1822327.647,-75.34062958,
1837326.146,-77.60032654,
1852324.645,-78.17482758,
1867323.144,-78.06064606,
1882321.643,-75.91703033,
1897320.142,-77.61100769,
1912318.642,-78.83135223,
1927317.141,-76.11910248,
1942315.64,-78.0127182,
1957314.139,-79.74733734,
1972312.638,-79.983284,
1987311.137,-78.04070282,
2002309.637,-78.21551514,
2017308.136,-80.45990753,
2032306.635,-79.57370758,
2047305.134,-80.8760376,
2062303.633,-80.09092712,
2077302.132,-79.91752625,
2092300.631,-79.96589661,
2107299.131,-78.18470001,
2122297.63,-78.57002258,
2137296.129,-78.4439621,
2152294.628,-77.4980545,
2167293.127,-76.8243866,
2182291.626,-77.71431732,
2197290.125,-75.19989777,
2212288.625,-76.43206787,
2227287.124,-78.32567596,
2242285.623,-77.89281464,
2257284.122,-77.61403656,
2272282.621,-78.07092285,
2287281.12,-76.12880707,
2302279.62,-74.60294342,
2317278.119,-76.39723969,
2332276.618,-76.79632568,
2347275.117,-76.26160431,
2362273.616,-78.46052551,
2377272.115,-76.94632721,
2392270.614,-77.57245636,
2407269.114,-79.20034027,
2422267.613,-78.56867981,
2437266.112,-77.15681458,
2452264.611,-79.8923111,
2467263.11,-79.4731369,
2482261.609,-79.86636353,
2497260.108,-79.08576965,
2512258.608,-79.07146454,
2527257.107,-80.45139313,
2542255.606,-77.830513,
2557254.105,-79.69792938,
2572252.604,-79.56162262,
2587251.103,-81.64588928,
2602249.603,-82.28215027,
2617248.102,-79.06996155,
2632246.601,-78.58164215,
2647245.1,-79.18196106,
2662243.599,-79.0721817,
2677242.098,-79.80282593,
2692240.597,-79.63909149,
2707239.097,-80.30986786,
2722237.596,-79.79369354,
2737236.095,-80.72213745,
2752234.594,-82.19142151,
2767233.093,-77.44496155,
2782231.592,-78.52967072,
2797230.091,-78.41318512,
2812228.591,-79.18531799,
2827227.09,-79.73291779,
2842225.589,-80.6160965,
2857224.088,-83.18302917,
2872222.587,-80.44680786,
2887221.086,-80.32074738,
2902219.586,-79.48399353,
2917218.085,-80.52215576,
2932216.584,-81.12605286,
2947215.083,-79.69551086,
2962213.582,-80.93984222,
2977212.081,-83.01022339,
2992210.58,-79.27194214,
3007209.08,-79.27509308,
3022207.579,-79.70166016,
3037206.078,-77.19978333,
3052204.577,-78.33371735,
3067203.076,-77.02796173,
3082201.575,-77.9817276,
3097200.074,-76.55893707,
3112198.574,-75.7481842,
3127197.073,-75.18462372,
3142195.572,-74.74888611,
3157194.071,-74.03738403,
3172192.57,-72.96121979,
3187191.069,-73.98261261,
3202189.569,-73.47702789,
3217188.068,-73.98284912,
3232186.567,-74.8591156,
3247185.066,-74.83944702,
3262183.565,-74.28180695,
3277182.064,-75.61830139,
3292180.563,-76.49634552,
3307179.063,-75.43354034,
3322177.562,-79.11264038,
3337176.061,-80.48696899,
3352174.56,-79.60396576,
3367173.059,-81.64508057,
3382171.558,-79.41758728,
3397170.057,-79.5003891,
3412168.557,-79.26147461,
3427167.056,-82.40997314,
3442165.555,-81.2902832,
3457164.054,-79.6942215,
3472162.553,-78.10506439,
3487161.052,-80.39401245,
3502159.552,-78.32959747,
3517158.051,-80.86793518,
3532156.55,-81.93008423,
3547155.049,-83.1633606,
3562153.548,-79.29027557,
3577152.047,-79.37104034,
3592150.546,-83.99711609,
3607149.046,-83.07618713,
3622147.545,-80.02439117,
3637146.044,-81.45750427,
