0,1,1
0.000818122995607253,0,0
0.00163624544362405,0,0
0.00245436679646029,0,0
0.00327248650652663,0,0
0.00409060402623479,0,0
0.00490871880799799,0,0
0.00572683030423127,0,0
0.00654493796735186,0,0
0.00736304124977957,0,0
0.00818113960393713,0,0
0.00899923248225058,0,0
0.00981731933714962,0,0
0.010635399621068,0,0
0.0114534727864438,0,0
0.0122715382857199,0,0
0.0130895955713444,0,0
0.0139076440957708,0,0
0.0147256833114585,0,0
0.0155437126708731,0,0
0.0163617316264868,0,0
0.0171797396307787,0,0
0.0179977361362355,0,0
0.0188157205953513,0,0
0.0196336924606283,0,0
0.0204516511845773,0,0
0.0212695962197177,0,0
0.0220875270185783,0,0
0.0229054430336971,0,0
0.0237233437176224,0,0
0.0245412285229123,0,0
0.0253590969021359,0,0
0.0261769483078731,0,0
0.0269947821927154,0,0
0.0278125980092656,0,0
0.028630395210139,0,0
0.0294481732479632,0,0
0.0302659315753785,0,0
0.0310836696450387,0,0
0.0319013869096109,0,0
0.0327190828217761,0,0
0.0335367568342299,0,0
0.0343544083996823,0,0
0.0351720369708583,0,0
0.0359896420004984,0,0
0.0368072229413588,0,0
0.037624779246212,0,0
0.0384423103678467,0,0
0.0392598157590686,0,0
0.0400772948727007,0,0
0.0408947471615835,0,0
0.0417121720785753,0,0
0.0425295690765531,0,0
0.0433469376084123,0,0
0.0441642771270674,0,0
0.0449815870854523,0,0
0.0457988669365208,0,0
0.0466161161332467,0,0
0.0474333341286245,0,0
0.0482505203756694,0,0
0.049067674327418,0,0
0.0498847954369284,0,0
0.0507018831572807,0,0
0.0515189369415775,0,0
0.0523359562429438,0,0
0.0531529405145281,0,0
0.0539698892095019,0,0
0.0547868017810608,0,0
0.0556036776824246,0,0
0.0564205163668375,0,0
0.0572373172875686,0,0
0.0580540798979124,0,0
0.058870803651189,0,0
0.0596874880007445,0,0
0.0605041323999513,0,0
0.0613207363022086,0,0
0.0621372991609427,0,0
0.0629538204296075,0,0
0.0637702995616845,0,0
0.0645867360106836,0,0
0.0654031292301431,0,0
0.0662194786736303,0,0
0.067035783794742,0,0
0.0678520440471044,0,0
0.0686682588843738,0,0
0.0694844277602369,0,0
0.0703005501284112,0,0
0.0711166254426453,0,0
0.0719326531567194,0,0
0.0727486327244454,0,0
0.0735645635996674,0,0
0.0743804452362624,0,0
0.0751962770881399,0,0
0.0760120586092431,0,0
0.0768277892535488,0,0
